,model,n,p,k,seed,method,time,accurary
0,ising,100,190,40,300,SCOPE,11.338103487156332,0.575
1,ising,100,190,40,300,SCOPE_jit,0.7577215579804033,0.575
2,ising,100,190,40,300,GraSP,74.8543943578843,0.7
3,ising,100,190,40,300,GraSP_jit,1.7512668541166931,0.7
4,ising,100,190,40,300,IHT_jit,0.1926772699225694,0.875
5,ising,100,190,40,300,IHT,0.5016273600049317,0.875
6,ising,100,190,40,300,HTP_jit,0.20807631919160485,0.875
7,ising,100,190,40,300,HTP,1.2277201861143112,0.875
8,ising,100,190,40,300,CVXPY,0.18141848896630108,0.825
9,ising,100,190,40,301,SCOPE,6.14795262995176,0.7
10,ising,100,190,40,301,SCOPE_jit,0.7887905240058899,0.825
11,ising,100,190,40,301,GraSP,72.29704254399985,0.8
12,ising,100,190,40,301,GraSP_jit,1.6580050468910486,0.8
13,ising,100,190,40,301,IHT_jit,0.20464056194759905,0.875
14,ising,100,190,40,301,IHT,0.6729049009736627,0.875
15,ising,100,190,40,301,HTP_jit,0.24767279298976064,0.925
16,ising,100,190,40,301,HTP,2.950840163975954,0.925
17,ising,100,190,40,301,CVXPY,0.20388635387644172,0.9
18,ising,100,190,40,302,SCOPE,18.915110633941367,0.725
19,ising,100,190,40,302,SCOPE_jit,1.1644055938813835,0.725
20,ising,100,190,40,302,GraSP,69.58447578293271,0.7
21,ising,100,190,40,302,GraSP_jit,1.5743934959173203,0.7
22,ising,100,190,40,302,IHT_jit,0.1943417291622609,0.625
23,ising,100,190,40,302,IHT,0.4909218579996377,0.625
24,ising,100,190,40,302,HTP_jit,0.2098026149906218,0.75
25,ising,100,190,40,302,HTP,0.7839378679636866,0.75
26,ising,100,190,40,302,CVXPY,0.19965319288894534,0.8
27,ising,100,190,40,303,SCOPE,11.346322396071628,0.825
28,ising,100,190,40,303,SCOPE_jit,0.9013649260159582,0.75
29,ising,100,190,40,303,GraSP,4.528389516985044,0.75
30,ising,100,190,40,303,GraSP_jit,0.27985751209780574,0.75
31,ising,100,190,40,303,IHT_jit,0.19617704395204782,0.8
32,ising,100,190,40,303,IHT,0.5825838451273739,0.8
33,ising,100,190,40,303,HTP_jit,0.206365475198254,0.825
34,ising,100,190,40,303,HTP,1.1440309979952872,0.825
35,ising,100,190,40,303,CVXPY,0.18361154710873961,0.825
36,ising,100,190,40,304,SCOPE,18.105198608944193,0.775
37,ising,100,190,40,304,SCOPE_jit,1.1772913720924407,0.775
38,ising,100,190,40,304,GraSP,71.96562330401503,0.7
39,ising,100,190,40,304,GraSP_jit,1.7630339628085494,0.7
40,ising,100,190,40,304,IHT_jit,0.2250864440575242,0.8
41,ising,100,190,40,304,IHT,1.847332064062357,0.8
42,ising,100,190,40,304,HTP_jit,0.24419009615667164,0.875
43,ising,100,190,40,304,HTP,3.3215379340108484,0.875
44,ising,100,190,40,304,CVXPY,0.1949034440331161,0.75
45,ising,100,190,40,305,SCOPE,15.432856113184243,0.75
46,ising,100,190,40,305,SCOPE_jit,1.1107797380536795,0.75
47,ising,100,190,40,305,GraSP,78.12482928507961,0.7
48,ising,100,190,40,305,GraSP_jit,1.6985690069850534,0.7
49,ising,100,190,40,305,IHT_jit,0.19494687509723008,0.775
50,ising,100,190,40,305,IHT,0.5244311429560184,0.775
51,ising,100,190,40,305,HTP_jit,0.24493514304049313,0.825
52,ising,100,190,40,305,HTP,3.3775266360025853,0.825
53,ising,100,190,40,305,CVXPY,0.21149947890080512,0.75
54,ising,100,190,40,306,SCOPE,26.31843227893114,0.75
55,ising,100,190,40,306,SCOPE_jit,1.500829366967082,0.75
56,ising,100,190,40,306,GraSP,85.38645704998635,0.625
57,ising,100,190,40,306,GraSP_jit,1.936964871129021,0.625
58,ising,100,190,40,306,IHT_jit,0.19775542593561113,0.725
59,ising,100,190,40,306,IHT,0.6398558490909636,0.725
60,ising,100,190,40,306,HTP_jit,0.23164457408711314,0.725
61,ising,100,190,40,306,HTP,2.4679317141417414,0.725
62,ising,100,190,40,306,CVXPY,0.19448668998666108,0.75
63,ising,100,190,40,307,SCOPE,4.295442714123055,0.4
64,ising,100,190,40,307,SCOPE_jit,0.573296369984746,0.4
65,ising,100,190,40,307,GraSP,82.80446574091911,0.6
66,ising,100,190,40,307,GraSP_jit,1.87580358190462,0.6
67,ising,100,190,40,307,IHT_jit,0.205159991979599,0.85
68,ising,100,190,40,307,IHT,0.9430057529825717,0.85
69,ising,100,190,40,307,HTP_jit,0.22928548394702375,0.8
70,ising,100,190,40,307,HTP,2.180002528009936,0.8
71,ising,100,190,40,307,CVXPY,0.1909606910776347,0.8
72,ising,100,190,40,308,SCOPE,10.854420257965103,0.725
73,ising,100,190,40,308,SCOPE_jit,0.8614775408059359,0.725
74,ising,100,190,40,308,GraSP,69.38381514791399,0.75
75,ising,100,190,40,308,GraSP_jit,1.6642895780969411,0.75
76,ising,100,190,40,308,IHT_jit,0.20083193108439445,0.75
77,ising,100,190,40,308,IHT,0.4969813150819391,0.75
78,ising,100,190,40,308,HTP_jit,0.2953598340973258,0.775
79,ising,100,190,40,308,HTP,5.219794275937602,0.775
80,ising,100,190,40,308,CVXPY,0.180219910107553,0.775
81,ising,100,190,40,309,SCOPE,13.412916466826573,0.85
82,ising,100,190,40,309,SCOPE_jit,1.0267409197986126,0.85
83,ising,100,190,40,309,GraSP,68.14848179416731,0.8
84,ising,100,190,40,309,GraSP_jit,1.5787737520877272,0.8
85,ising,100,190,40,309,IHT_jit,0.19110241904854774,0.75
86,ising,100,190,40,309,IHT,0.5534692120272666,0.75
87,ising,100,190,40,309,HTP_jit,0.20330529403872788,0.85
88,ising,100,190,40,309,HTP,1.2062681820243597,0.85
89,ising,100,190,40,309,CVXPY,0.19453001394867897,0.775
90,ising,100,190,40,310,SCOPE,8.05409144400619,0.425
91,ising,100,190,40,310,SCOPE_jit,0.8416648048441857,0.425
92,ising,100,190,40,310,GraSP,85.69145690300502,0.475
93,ising,100,190,40,310,GraSP_jit,1.9001895859837532,0.475
94,ising,100,190,40,310,IHT_jit,0.19491125200875103,0.75
95,ising,100,190,40,310,IHT,0.7629353690426797,0.75
96,ising,100,190,40,310,HTP_jit,0.27551667392253876,0.675
97,ising,100,190,40,310,HTP,5.76961945113726,0.675
98,ising,100,190,40,310,CVXPY,0.2025312059558928,0.7
99,ising,100,190,40,311,,,
100,ising,100,190,40,312,SCOPE,8.830332427984104,0.725
101,ising,100,190,40,312,SCOPE_jit,0.8016320681199431,0.725
102,ising,100,190,40,312,GraSP,82.71469975681975,0.675
103,ising,100,190,40,312,GraSP_jit,1.8603071719408035,0.675
104,ising,100,190,40,312,IHT_jit,0.19014491513371468,0.825
105,ising,100,190,40,312,IHT,0.4627028580289334,0.825
106,ising,100,190,40,312,HTP_jit,0.22648460301570594,0.825
107,ising,100,190,40,312,HTP,2.3206053129397333,0.825
108,ising,100,190,40,312,CVXPY,0.19487657095305622,0.775
109,ising,100,190,40,313,SCOPE,17.560183019842952,0.75
110,ising,100,190,40,313,SCOPE_jit,1.1137971018906683,0.75
111,ising,100,190,40,313,GraSP,66.97766076400876,0.675
112,ising,100,190,40,313,GraSP_jit,1.5087646509055048,0.675
113,ising,100,190,40,313,IHT_jit,0.1978388288989663,0.775
114,ising,100,190,40,313,IHT,0.7607240967918187,0.775
115,ising,100,190,40,313,HTP_jit,0.2174412349704653,0.75
116,ising,100,190,40,313,HTP,1.6718756419140846,0.75
117,ising,100,190,40,313,CVXPY,0.19123028591275215,0.75
118,ising,100,190,40,314,SCOPE,9.591909563168883,0.775
119,ising,100,190,40,314,SCOPE_jit,0.8483852040953934,0.775
120,ising,100,190,40,314,GraSP,59.9440256790258,0.8
121,ising,100,190,40,314,GraSP_jit,1.4327248090412468,0.8
122,ising,100,190,40,314,IHT_jit,0.18851804779842496,0.8
123,ising,100,190,40,314,IHT,0.4727989840321243,0.8
124,ising,100,190,40,314,HTP_jit,0.21786731714382768,0.8
125,ising,100,190,40,314,HTP,2.0581571019720286,0.8
126,ising,100,190,40,314,CVXPY,0.20669145020656288,0.8
127,ising,100,190,40,315,SCOPE,8.736463797977194,0.75
128,ising,100,190,40,315,SCOPE_jit,0.7379512938205153,0.75
129,ising,100,190,40,315,GraSP,75.29688001284376,0.725
130,ising,100,190,40,315,GraSP_jit,1.8293836379889399,0.725
131,ising,100,190,40,315,IHT_jit,0.21637182496488094,0.85
132,ising,100,190,40,315,IHT,1.718427567044273,0.85
133,ising,100,190,40,315,HTP_jit,0.22580556198954582,0.8
134,ising,100,190,40,315,HTP,2.5070780280511826,0.8
135,ising,100,190,40,315,CVXPY,0.18664158694446087,0.825
136,ising,100,190,40,316,SCOPE,11.097234491957352,0.325
137,ising,100,190,40,316,SCOPE_jit,0.9304403599817306,0.325
138,ising,100,190,40,316,GraSP,91.8729846549686,0.55
139,ising,100,190,40,316,GraSP_jit,2.1038089070934802,0.55
140,ising,100,190,40,316,IHT_jit,0.19109945907257497,0.7
141,ising,100,190,40,316,IHT,0.6230569561012089,0.7
142,ising,100,190,40,316,HTP_jit,0.22874722094275057,0.7
143,ising,100,190,40,316,HTP,2.7187408660538495,0.7
144,ising,100,190,40,316,CVXPY,0.19557379907928407,0.65
145,ising,100,190,40,317,SCOPE,9.815974266035482,0.8
146,ising,100,190,40,317,SCOPE_jit,0.8847823340911418,0.8
147,ising,100,190,40,317,GraSP,71.03502890118398,0.7
148,ising,100,190,40,317,GraSP_jit,1.6890794890932739,0.7
149,ising,100,190,40,317,IHT_jit,0.21816219994798303,0.775
150,ising,100,190,40,317,IHT,1.7770770960487425,0.775
151,ising,100,190,40,317,HTP_jit,0.24029106204397976,0.825
152,ising,100,190,40,317,HTP,2.8898503580130637,0.825
153,ising,100,190,40,317,CVXPY,0.186104373075068,0.775
154,ising,100,190,40,318,SCOPE,7.622036317130551,0.625
155,ising,100,190,40,318,SCOPE_jit,0.673364148940891,0.625
156,ising,100,190,40,318,GraSP,71.66465952806175,0.7
157,ising,100,190,40,318,GraSP_jit,1.6276588521432132,0.7
158,ising,100,190,40,318,IHT_jit,0.18952080514281988,0.8
159,ising,100,190,40,318,IHT,0.5794541300274432,0.8
160,ising,100,190,40,318,HTP_jit,0.20953596802428365,0.8
161,ising,100,190,40,318,HTP,1.5880532748997211,0.8
162,ising,100,190,40,318,CVXPY,0.189714026870206,0.75
163,ising,100,190,40,319,SCOPE,11.628031721105799,0.65
164,ising,100,190,40,319,SCOPE_jit,0.8400907770264894,0.65
165,ising,100,190,40,319,GraSP,64.99533205293119,0.85
166,ising,100,190,40,319,GraSP_jit,1.5611234281677753,0.85
167,ising,100,190,40,319,IHT_jit,0.20229461882263422,0.875
168,ising,100,190,40,319,IHT,1.0720886390190572,0.875
169,ising,100,190,40,319,HTP_jit,0.23333698394708335,0.875
170,ising,100,190,40,319,HTP,2.6319870979059488,0.875
171,ising,100,190,40,319,CVXPY,0.19304130296222866,0.8
172,ising,200,190,40,320,SCOPE,10.039528497029096,0.825
173,ising,200,190,40,320,SCOPE_jit,0.9811780550517142,0.825
174,ising,200,190,40,320,GraSP,7.115321384975687,0.775
175,ising,200,190,40,320,GraSP_jit,0.3836714250501245,0.775
176,ising,200,190,40,320,IHT_jit,0.23322573583573103,0.8
177,ising,200,190,40,320,IHT,1.6539233920630068,0.8
178,ising,200,190,40,320,HTP_jit,0.2960433040279895,0.9
179,ising,200,190,40,320,HTP,3.760123193031177,0.9
180,ising,200,190,40,320,CVXPY,0.376505188876763,0.875
181,ising,200,190,40,321,SCOPE,11.617619469994679,0.825
182,ising,200,190,40,321,SCOPE_jit,1.1709805519785732,0.825
183,ising,200,190,40,321,GraSP,67.1735833499115,0.9
184,ising,200,190,40,321,GraSP_jit,2.141250540036708,0.9
185,ising,200,190,40,321,IHT_jit,0.20182795985601842,0.875
186,ising,200,190,40,321,IHT,0.6458152511622757,0.875
187,ising,200,190,40,321,HTP_jit,0.24360454198904335,0.95
188,ising,200,190,40,321,HTP,2.21195488399826,0.95
189,ising,200,190,40,321,CVXPY,0.4162445990368724,0.9
190,ising,200,190,40,322,SCOPE,9.640562237938866,0.825
191,ising,200,190,40,322,SCOPE_jit,0.9972372711636126,0.875
192,ising,200,190,40,322,GraSP,62.23173884488642,0.95
193,ising,200,190,40,322,GraSP_jit,2.0313412290997803,0.95
194,ising,200,190,40,322,IHT_jit,0.20643657306209207,0.825
195,ising,200,190,40,322,IHT,0.7535659288987517,0.825
196,ising,200,190,40,322,HTP_jit,0.24410299002192914,0.925
197,ising,200,190,40,322,HTP,2.1277921930886805,0.925
198,ising,200,190,40,322,CVXPY,0.41139017208479345,0.9
199,ising,200,190,40,323,SCOPE,11.863531035836786,0.8
200,ising,200,190,40,323,SCOPE_jit,1.266868781996891,0.8
201,ising,200,190,40,323,GraSP,68.23027154011652,0.8
202,ising,200,190,40,323,GraSP_jit,2.1739830640144646,0.8
203,ising,200,190,40,323,IHT_jit,0.20057088905014098,0.85
204,ising,200,190,40,323,IHT,0.6004023880232126,0.85
205,ising,200,190,40,323,HTP_jit,0.2724484149366617,0.775
206,ising,200,190,40,323,HTP,3.3068196529056877,0.775
207,ising,200,190,40,323,CVXPY,0.474867976969108,0.8
208,ising,200,190,40,324,SCOPE,15.908276356989518,0.9
209,ising,200,190,40,324,SCOPE_jit,1.4896334081422538,0.9
210,ising,200,190,40,324,GraSP,65.35062198806554,0.875
211,ising,200,190,40,324,GraSP_jit,2.1573186689056456,0.875
212,ising,200,190,40,324,IHT_jit,0.2501503140665591,0.875
213,ising,200,190,40,324,IHT,1.8572584330104291,0.875
214,ising,200,190,40,324,HTP_jit,0.24394632107578218,0.925
215,ising,200,190,40,324,HTP,1.4193058698438108,0.925
216,ising,200,190,40,324,CVXPY,0.4396633799187839,0.875
217,ising,200,190,40,325,SCOPE,12.353804238140583,0.9
218,ising,200,190,40,325,SCOPE_jit,1.1620362310204655,0.9
219,ising,200,190,40,325,GraSP,64.25329118897207,0.875
220,ising,200,190,40,325,GraSP_jit,2.077743067871779,0.875
221,ising,200,190,40,325,IHT_jit,0.24647806491702795,0.95
222,ising,200,190,40,325,IHT,1.944182404782623,0.95
223,ising,200,190,40,325,HTP_jit,0.2734078399371356,0.975
224,ising,200,190,40,325,HTP,2.780756796943024,0.975
225,ising,200,190,40,325,CVXPY,0.41496798885054886,0.95
226,ising,200,190,40,326,SCOPE,3.7299866371322423,0.425
227,ising,200,190,40,326,SCOPE_jit,0.5793875819072127,0.425
228,ising,200,190,40,326,GraSP,85.49897825182416,0.8
229,ising,200,190,40,326,GraSP_jit,2.48636134294793,0.8
230,ising,200,190,40,326,IHT_jit,0.2128892089240253,0.825
231,ising,200,190,40,326,IHT,0.7533814599737525,0.825
232,ising,200,190,40,326,HTP_jit,0.2865507050883025,0.825
233,ising,200,190,40,326,HTP,2.8633368448354304,0.825
234,ising,200,190,40,326,CVXPY,0.4328440451063216,0.85
235,ising,200,190,40,327,SCOPE,10.175682886969298,0.925
236,ising,200,190,40,327,SCOPE_jit,1.0420282611157745,0.925
237,ising,200,190,40,327,GraSP,7.001610060920939,0.875
238,ising,200,190,40,327,GraSP_jit,0.4682044100482017,0.875
239,ising,200,190,40,327,IHT_jit,0.23934877407737076,0.975
240,ising,200,190,40,327,IHT,1.8114876109175384,0.975
241,ising,200,190,40,327,HTP_jit,0.2634271939750761,0.9
242,ising,200,190,40,327,HTP,2.6478299451991916,0.9
243,ising,200,190,40,327,CVXPY,0.3925983118824661,0.825
244,ising,200,190,40,328,SCOPE,12.268788303947076,0.675
245,ising,200,190,40,328,SCOPE_jit,1.4108451600186527,0.475
246,ising,200,190,40,328,GraSP,78.51789576699957,0.8
247,ising,200,190,40,328,GraSP_jit,2.4096258389763534,0.8
248,ising,200,190,40,328,IHT_jit,0.2032404220663011,0.825
249,ising,200,190,40,328,IHT,0.6142199961468577,0.825
250,ising,200,190,40,328,HTP_jit,0.2751199759077281,0.85
251,ising,200,190,40,328,HTP,3.3318861010484397,0.85
252,ising,200,190,40,328,CVXPY,0.41006729286164045,0.8
253,ising,200,190,40,329,SCOPE,16.67579288687557,0.9
254,ising,200,190,40,329,SCOPE_jit,1.4843424600549042,0.9
255,ising,200,190,40,329,GraSP,78.29989881091751,0.85
256,ising,200,190,40,329,GraSP_jit,2.3848982648923993,0.85
257,ising,200,190,40,329,IHT_jit,0.20881110290065408,0.875
258,ising,200,190,40,329,IHT,0.5702016889117658,0.875
259,ising,200,190,40,329,HTP_jit,0.25653819320723414,0.9
260,ising,200,190,40,329,HTP,2.90165622998029,0.9
261,ising,200,190,40,329,CVXPY,0.4519382771104574,0.925
262,ising,200,190,40,330,SCOPE,7.597151617985219,0.85
263,ising,200,190,40,330,SCOPE_jit,0.9065144010819495,0.85
264,ising,200,190,40,330,GraSP,68.80435843789019,0.9
265,ising,200,190,40,330,GraSP_jit,2.1694137109443545,0.9
266,ising,200,190,40,330,IHT_jit,0.20881823101080954,0.925
267,ising,200,190,40,330,IHT,0.7716610210482031,0.925
268,ising,200,190,40,330,HTP_jit,0.2324432961177081,0.975
269,ising,200,190,40,330,HTP,1.5839677979238331,0.975
270,ising,200,190,40,330,CVXPY,0.399249424925074,0.9
271,ising,200,190,40,331,SCOPE,16.55738147906959,0.775
272,ising,200,190,40,331,SCOPE_jit,1.5069627920165658,0.775
273,ising,200,190,40,331,GraSP,73.96317500178702,0.8
274,ising,200,190,40,331,GraSP_jit,2.206929349107668,0.8
275,ising,200,190,40,331,IHT_jit,0.2009119619615376,0.9
276,ising,200,190,40,331,IHT,0.5620587689336389,0.9
277,ising,200,190,40,331,HTP_jit,0.25787380104884505,0.925
278,ising,200,190,40,331,HTP,2.5977052617818117,0.925
279,ising,200,190,40,331,CVXPY,0.40259403199888766,0.825
280,ising,200,190,40,332,SCOPE,12.340293206973001,0.625
281,ising,200,190,40,332,SCOPE_jit,1.270500194048509,0.625
282,ising,200,190,40,332,GraSP,68.43775669694878,0.9
283,ising,200,190,40,332,GraSP_jit,2.1557061919011176,0.9
284,ising,200,190,40,332,IHT_jit,0.2178869170602411,0.9
285,ising,200,190,40,332,IHT,0.957579388981685,0.9
286,ising,200,190,40,332,HTP_jit,0.24970728601329029,0.95
287,ising,200,190,40,332,HTP,2.405907086795196,0.95
288,ising,200,190,40,332,CVXPY,0.4546207038220018,0.85
289,ising,200,190,40,333,SCOPE,9.427228162996471,0.5
290,ising,200,190,40,333,SCOPE_jit,0.9150205431506038,0.5
291,ising,200,190,40,333,GraSP,78.36245864699595,0.825
292,ising,200,190,40,333,GraSP_jit,2.305569268995896,0.825
293,ising,200,190,40,333,IHT_jit,0.21172171598300338,0.825
294,ising,200,190,40,333,IHT,0.6464715651236475,0.825
295,ising,200,190,40,333,HTP_jit,0.23940667300485075,0.85
296,ising,200,190,40,333,HTP,1.5612726609688252,0.85
297,ising,200,190,40,333,CVXPY,0.5049854409880936,0.775
298,ising,200,190,40,334,SCOPE,11.127454414963722,0.425
299,ising,200,190,40,334,SCOPE_jit,1.8988183829933405,0.875
300,ising,200,190,40,334,GraSP,77.46858145389706,0.9
301,ising,200,190,40,334,GraSP_jit,2.4175050971098244,0.9
302,ising,200,190,40,334,IHT_jit,0.2512762590777129,0.775
303,ising,200,190,40,334,IHT,2.2159208999946713,0.775
304,ising,200,190,40,334,HTP_jit,0.2347867120988667,0.875
305,ising,200,190,40,334,HTP,1.6437129541300237,0.875
306,ising,200,190,40,334,CVXPY,0.43200608086772263,0.775
307,ising,200,190,40,335,SCOPE,11.927934171864763,0.95
308,ising,200,190,40,335,SCOPE_jit,1.2732689830008894,0.95
309,ising,200,190,40,335,GraSP,3.2275951688643545,0.95
310,ising,200,190,40,335,GraSP_jit,0.2727379580028355,0.95
311,ising,200,190,40,335,IHT_jit,0.23307434492744505,0.925
312,ising,200,190,40,335,IHT,1.6167182379867882,0.925
313,ising,200,190,40,335,HTP_jit,0.2561783429700881,0.95
314,ising,200,190,40,335,HTP,2.5132971331477165,0.95
315,ising,200,190,40,335,CVXPY,0.40495189605280757,0.9
316,ising,200,190,40,336,SCOPE,8.200029315892607,0.875
317,ising,200,190,40,336,SCOPE_jit,0.9259900220204145,0.875
318,ising,200,190,40,336,GraSP,64.54327434091829,0.875
319,ising,200,190,40,336,GraSP_jit,2.0868338579311967,0.875
320,ising,200,190,40,336,IHT_jit,0.2381098261103034,0.9
321,ising,200,190,40,336,IHT,1.780992974061519,0.9
322,ising,200,190,40,336,HTP_jit,0.25102711003273726,0.875
323,ising,200,190,40,336,HTP,2.331486909883097,0.875
324,ising,200,190,40,336,CVXPY,0.4475200460292399,0.85
325,ising,200,190,40,337,SCOPE,6.25870379502885,0.475
326,ising,200,190,40,337,SCOPE_jit,0.8444652089383453,0.475
327,ising,200,190,40,337,GraSP,3.238812229130417,0.875
328,ising,200,190,40,337,GraSP_jit,0.27806718787178397,0.875
329,ising,200,190,40,337,IHT_jit,0.2454744118731469,0.875
330,ising,200,190,40,337,IHT,2.0280285051558167,0.875
331,ising,200,190,40,337,HTP_jit,0.23026326694525778,0.9
332,ising,200,190,40,337,HTP,1.6008989410474896,0.9
333,ising,200,190,40,337,CVXPY,0.4271425358019769,0.825
334,ising,200,190,40,338,SCOPE,13.776337392861024,0.95
335,ising,200,190,40,338,SCOPE_jit,1.4352281938772649,0.95
336,ising,200,190,40,338,GraSP,4.356362852966413,0.975
337,ising,200,190,40,338,GraSP_jit,0.3221427691169083,0.975
338,ising,200,190,40,338,IHT_jit,0.20883628795854747,1.0
339,ising,200,190,40,338,IHT,0.5426133510190994,1.0
340,ising,200,190,40,338,HTP_jit,0.23946082685142756,1.0
341,ising,200,190,40,338,HTP,1.8185116660315543,1.0
342,ising,200,190,40,338,CVXPY,0.4042741749435663,0.9
343,ising,200,190,40,339,SCOPE,15.137617980130017,0.925
344,ising,200,190,40,339,SCOPE_jit,1.5714129379484802,0.925
345,ising,200,190,40,339,GraSP,59.96827773889527,0.925
346,ising,200,190,40,339,GraSP_jit,1.946528339991346,0.925
347,ising,200,190,40,339,IHT_jit,0.20361404493451118,0.95
348,ising,200,190,40,339,IHT,0.6552274129353464,0.95
349,ising,200,190,40,339,HTP_jit,0.2184031791985035,0.925
350,ising,200,190,40,339,HTP,0.795477150939405,0.925
351,ising,200,190,40,339,CVXPY,0.412307261954993,0.875
352,ising,300,190,40,340,SCOPE,8.54251962294802,0.875
